Placement_ID|placement_name|alpha|beta|max_x_val|max_y_val|recommended_weekly_spend|calc_type|n
202257462|BAN_PANDORA_DIS_MOB_300X250_300X250_DCM_V_AOL_CXL_NONE_APURL_NONE_NTL_NONE_MOBDISPLAYSLA3554AV|86.4|0.0474693530135|36.0|72.0|12.38|2|3
202244255|BAN_PANDORA_DIS_MOB_1X1_640X640_DCM_V_AOL_CXL_NONE_APURL_NONE_NTL_NONE_RESPONSIVEDISPLAYF3554HTTF|2325.33587942|0.000984970373119|2780.78|2313.0|3.84|0|4
153231313|BAN_PANDORA_DIS_MOB_300X250_300X250_DCM_OV_JOL_DEMO_NONE_NONE_NONE_NTL_NONE_F3554HTTF|430.767496737|0.00537815351959|573.96|397.0|2.66|0|6
206827521|ADJ_DIGITALTRENDS_DIS_DSK_300X250_300X250_DCM_V_OOS_CXL_NONE_APURL_NONE_NTL_NONE_BGRDSKBIGTOPWBARTENDERBOX(PKGS03)|293.451861169|0.000121870256903|23329.88|279.0|0.0|0|8
202260822|BAN_PURCH_DIS_MOB_300X600_300X600_DCM_V_AOL_CXL_NONE_APURL_NONE_NTL_NONE_INMKTHTTF|347.131801535|0.000239946288043|11037.42|341.0|0.0|0|7
206825484|BAN_CNET_DIS_DSK_1X1_1600X1000_DCM_V_OOS_CXL_NONE_APURL_NONE_NTL_NONE_POWERBAR(PKGS0Y)|2792.4|5.55432511033e-05|25375.47|2327.0|0.0|3|8
213282841|BAN_PURCH_DIS_DSK_300X600_300X600_DCM_OV_PSBG_BEH_NONE_PERS_NONE_NTL_NONE_HALFPAGE(PMPDD8)|4947.6|8.43180926696e-05|21250.0|4123.0|0.0|2|7
212375586|BAN_CNET_DIS_DSK_300X250_300X250_DCM_V_PSBS_CXL_NONE_NONE_NONE_NTL_NONE_TVREVIEWS(PM7176)|166.8|0.000298626578205|6000.0|139.0|0.0|2|7
152557603|BAN_CNET_DIS_MOB_300X250_300X250_DCM_V_MOS_CXL_NONE_APURL_NONE_NTL_NONE_TVREVIEWMOB|336.085026186|0.0009236548413|4421.4|327.0|0.0|0|7
206827566|BAN_DIGITALTRENDS_DIS_MBW_300X250_300X250_DCM_OV_OOS_BEH_NONE_PERS_NONE_NTL_NONE_BGRMOBPURCHASEPOWERHTTFBOX(PKGS0J)|304.8|0.000443010778004|3101.35|254.0|0.0|3|8
206827569|BAN_PURCH_DIS_MBW_1X1_1X1_DCM_OV_OOS_BEH_NONE_PERS_NONE_NTL_NONE_MOBILEREVEAL(PKGS2D)|13522.9422351|9.64758692048e-05|31093.62|12894.0|0.0|0|8
212375607|BAN_PURCH_DIS_MBW_1X1_1X1_DCM_OV_PSBS_BEH_NONE_NONE_NONE_NTL_NONE_ILEINTERSCROLLER (PM719D)|10439.9381337|9.09039646697e-05|27000.0|9543.0|0.0|0|7
202244180|BAN_CNET_DIS_DSK_970X66_970X66_DCM_V_AOL_CXL_NONE_APURL_NONE_NTL_NONE_TVREVIEWS|57.6|0.000576838345031|2661.58|48.0|0.0|3|7
153229399|BAN_CNET_DIS_MOB_320X50_320X50_DCM_V_JOL_CXL_NONE_APURL_NONE_NTL_NONE_TVREVIEWMOBHHI|13.0|0.0123618723806|253.45|13.0|0.0|1|8
202244189|BAN_YAHOO_DIS_DSK_300X250_300X250_DCM_OV_AOL_BEH_NONE_PERS_NONE_NTL_NONE_A3554AUDIENCE|134.589075675|0.00096214914258|2261.69|129.0|0.0|0|7
151301819|BAN_PANDORA_DIS_MOB_300X250_300X250_DCM_OV_QSA_DEMO_NONE_NONE_NONE_NTL_NONE_MOBDISPLAYHHIBAN|833.830042086|0.000740192524243|2439.18|745.0|0.0|0|4
212377702|BAN_PANDORA_DIS_MBA_1X1_640X640_DCM_OV_PSBL_BEH_NONE_PERS_NONE_NTL_NONE_RESPONSIVEDISPLAYF3554ETAT(PMCK24)|1362.0|0.00111451393281|1607.66|1135.0|0.0|2|3
152554172|BAN_CBSSPORTS_DIS_MOB_300X250_300X250_DCM_OV_MOS_BEH_NONE_PERS_NONE_NTL_NONE_EVENTDOMALLSPORTSHTTF125|836.4|0.00063735988811|2008.16|697.0|0.0|3|7
212275307|BAN_120SPORTS_DIS_MOB_728X90_728X90_DCM_V_PSBS_CXL_NONE_NONE_DBM_NTL_NONE_ROS(PM7175)|79.2|0.00371595559589|482.18|66.0|0.0|2|6
202244207|BAN_PURCH_DIS_MOB_1X1_320X480_DCM_V_AOL_CXL_NONE_APURL_NONE_NTL_NONE_MOBILEREVEAL|8630.4|7.34141985615e-05|18044.08|7192.0|0.0|3|7
202238995|BAN_PURCH_DIS_MOB_1X1_1X1_DCM_V_AOL_CXL_NONE_APURL_NONE_NTL_NONE_MOBILERELAY|3339.6|0.000418882779295|8734.84|2783.0|0.0|2|8
202235848|BAN_YAHOO_DIS_DSK_160X600_160X600_DCM_OV_AOL_BEH_NONE_PERS_NONE_NTL_NONE_A3554AUDIENCE|195.821744681|0.00217243724949|1258.34|195.0|0.0|0|7
151301822|BAN_CBSSPORTS_DIS_MOB_768X90_768X90_DCM_V_QSA_CXL_NONE_APURL_NONE_NTL_NONE_EVENTDOMMOBILESTANDARDBANNER768X90|102.0|0.00506976000105|289.55|85.0|0.0|3|7
206228159|BAN_CNET_DIS_DSK_1X1_1600X1000_DCM_V_OOL_CXL_NONE_APURL_NONE_NTL_NONE_POWERBAR1|3638.4|4.47939979292e-05|39999.99|3032.0|0.0|2|6
203804800|BAN_ZIFFDAVIS_DIS_TAB_300X250_300X250_DCM_OV_AQS_BEH_NONE_PERS_NONE_NTL_NONE_TOOBANAUDTVINTENDERSANDHTTFTBAVAR|856.8|0.000174455487038|8047.26|714.0|0.0|2|7
212415168|BAN_PANDORA_DIS_MBA_1X1_640X640_DCM_OV_PSBL_BEH_NONE_PERS_NONE_NTL_NONE_RESPONSIVEDISPLAYM3554ETAT(PMCK1Q)|5040.0|0.000315213645592|5684.27|4200.0|0.0|2|4
203804803|BAN_ZIFFDAVIS_DIS_DSK_970X250_970X250_DCM_V_AQS_CXL_NONE_APURL_NONE_NTL_NONE_TOOTVINTENDERSANDHTTFVAR|2581.2|0.000262150683357|5487.7|2151.0|0.0|2|8
206827542|ADJ_DIGITALTRENDS_DIS_DSK_300X250_300X250_DCM_V_OOS_CXL_NONE_APURL_NONE_NTL_NONE_BGRDSKTVNEWSREVIEWSCNTXTRGBOX(PKGS07)|108.0|0.000423142009863|2505.16|90.0|0.0|2|7
203804806|BAN_ZIFFDAVIS_DIS_DSK_728X90_728X90_DCM_OV_AQS_BEH_NONE_PERS_NONE_NTL_NONE_TOOBANAUDTVINTENDERSANDHTTFOO|43.2|0.00205932174876|763.43|36.0|0.0|3|7
203785799|BAN_ZIFFDAVIS_DIS_TAB_300X250_300X250_DCM_OV_AQS_BEH_NONE_PERS_NONE_NTL_NONE_TOOBANAUDTVINTENDERSANDHTTFTBAOO|89.322670952|0.00386313457657|690.25|89.0|0.0|0|7
203804812|BAN_DIGITALTRENDS_DIS_MOB_320X50_320X50_DCM_OV_AQS_BEH_NONE_PERS_NONE_NTL_NONE_PURCHASEPOWERHTTFLDRBRD|33.6|0.000707208778457|1331.18|28.0|0.0|3|6
203802766|BAN_ZIFFDAVIS_DIS_DSK_300X250_300X250_DCM_OV_AQS_BEH_NONE_PERS_NONE_NTL_NONE_TOOBANAUDTVINTENDERSANDHTTFVAR|334.8|0.000192736808168|5064.54|279.0|0.0|3|7
203804815|BAN_DIGITALTRENDS_DIS_TAB_300X250_300X250_DCM_V_AQS_CXL_NONE_APURL_NONE_NTL_NONE_TECHNEWSREVIEW|3.00476224711|0.257563654317|26.38|3.0|0.0|0|5
203802769|BAN_YAHOO_DIS_DSK_160X600_160X600_DCM_OV_AQS_BEH_NONE_PERS_NONE_NTL_NONE_A3554AUDIENCE|235.681058094|0.00134282591339|1578.48|222.0|0.0|0|7
151301829|NAT_YAHOO_DIS_MBW_1X1_1X1_DCM_OV_QSA_DEMO_NONE_NONE_NONE_NTL_NONE_A3554YAHOONATIVEAUDIENCEMOBWEB|32203.2|7.0047331189e-05|19131.69|26836.0|0.0|3|16
203804821|BAN_DIGITALTRENDS_DIS_DSK_300X250_300X250_DCM_V_AQS_CXL_NONE_APURL_NONE_NTL_NONE_HTTVCOOLTRCHREVIEWS|22.7086826665|0.000677517789046|2321.95|19.0|0.0|0|7
203823255|BAN_CNET_DIS_MOB_300X250_300X250_DCM_V_AQS_CXL_NONE_APURL_NONE_NTL_NONE_MOBHTTFHHI|261.6|0.000477748633268|2751.59|218.0|0.0|3|7
203333784|BAN_PANDORA_DIS_MOB_1X1_640X640_DCM_V_AOS_DEMO_NONE_APURL_NONE_NTL_NONE_M3554ENTERTAIN|277.2|0.00111095507963|1612.81|231.0|0.0|2|3
203823258|BAN_CNET_DIS_DSK_300X250_300X250_DCM_V_AQS_CXL_NONE_APURL_NONE_NTL_NONE_TVREVIEW|60.0|0.000245965396101|4431.78|50.0|0.0|3|7
203823261|BAN_CNET_DIS_DSK_970X66_970X66_DCM_V_AQS_CXL_NONE_APURL_NONE_NTL_NONE_TVREVIEW|48.0|0.000564615716786|2101.98|40.0|0.0|3|6
200728735|BAN_CNET_DIS_DSK_300X250_300X250_DCM_NONE_2CG_CXL_NONE_APURL_NONE_NTL_NONE_DESKMILLENNIALTARGETING|123.6|0.000491428902531|2643.66|103.0|0.0|3|6
203823264|BAN_CNET_DIS_DSK_300X250_300X250_DCM_V_AQS_CXL_NONE_APURL_NONE_NTL_NONE_HTTFHHI|62.4|0.00055784573148|2659.76|52.0|0.0|2|7
151302305|BAN_PANDORA_DIS_MOB_1X1_640X640_DCM_OV_QSA_DEMO_NONE_NONE_NONE_NTL_NONE_MOBRESPONSEVIDHHIBAN|4411.2|0.000455922736802|2702.19|3676.0|0.0|3|7
151302306|BAN_PANDORA_DIS_MOB_300X250_300X250_DCM_OV_QSA_DEMO_NONE_NONE_NONE_NTL_NONE_MOBDISPLAYENTERTAINBAN|733.60693328|0.00097979936659|2439.87|721.0|0.0|0|5
151302309|BAN_CBSSPORTS_DIS_MOB_320X50_320X50_DCM_V_QSA_CXL_NONE_APURL_NONE_NTL_NONE_EVENTDOMMOBILESTANDARDBANNER320X50|1401.6|0.000533105427016|2488.14|1168.0|0.0|3|8
200722598|ADJ_IGN_DIS_DSK_300X250_300X250_DCM_NONE_2CG_CXL_NONE_APURL_NONE_NTL_NONE_TVANDMOVIECHANNELHOMEPAGEROADBLOCKMEDREC|13.2|0.000689138257395|2600.0|11.0|0.0|2|10
151302311|BAN_CBSSPORTS_DIS_DSK_300X250_300X250_DCM_OV_QSA_BEH_NONE_APURL_NONE_NTL_NONE_EVENTDOMHTTF125KMPU300X250|223.2|0.000380691667936|1737.36|186.0|0.0|2|7
151302317|BAN_YAHOO_DIS_DSK_160X600_160X600_DCM_OV_QSA_DEMO_NONE_NONE_NONE_NTL_NONE_A3554YAHOOAUDIENCEDISPLAYDESK|60.0702760382|0.00809351661264|465.34|60.0|0.0|0|8
151302319|BAN_YAHOO_DIS_DSK_970X250_970X250_DCM_OV_QSA_DEMO_NONE_NONE_NONE_NTL_NONE_A3554YAHOOROSAUDIENCEBILLBOARDDESK|1077.6|0.000283278866698|4954.48|898.0|0.0|3|11
212414646|BAN_PURCH_DIS_DSK_1X1_970X90_DCM_OV_PSBL_BEH_NONE_PERS_NONE_NTL_NONE_RISINGFOOTER(PMCK2H)|6021.6|9.18851009861e-05|19500.0|5018.0|0.0|2|8
203802808|BAN_ZIFFDAVIS_DIS_DSK_728X90_728X90_DCM_OV_AQS_BEH_NONE_PERS_NONE_NTL_NONE_TOOBANAUDTVINTENDERSANDHTTFVAR|276.0|0.000474365786722|3078.52|230.0|0.0|2|8
212414649|BAN_PURCH_DIS_DSK_300X600_300X600_DCM_OV_PSBL_BEH_NONE_PERS_NONE_NTL_NONE_HALFPAGE(PMCK2L)|5421.6|8.43180926696e-05|21250.0|4518.0|0.0|2|7
151730207|BAN_CBSSPORTS_DIS_DSK_1X1_1600X1000_DCM_OV_QSA_BEH_NONE_APURL_NONE_NTL_NONE_EVENTDOMHTTF125KSKIN1600X1000|2899.0|0.000378136944626|2068.56|2899.0|0.0|1|8
203786582|BAN_DIGITALTRENDS_DIS_MOB_320X50_320X50_DCM_OV_AQS_BEH_NONE_PERS_NONE_NTL_NONE_PURCHASEPOWERPREMTVLDRBRD|24.1552915851|0.00233052928394|946.74|23.0|0.0|0|5
203802817|BAN_DIGITALTRENDS_DIS_MOB_300X250_300X250_DCM_OV_AQS_BEH_NONE_PERS_NONE_NTL_NONE_PURCHASEPOWERPREMTVBOX|28.8|0.00100988571292|1055.75|24.0|0.0|3|6
202260678|BAN_DIGITALTRENDS_DIS_MOB_320X50_320X50_DCM_OV_AOL_BEH_NONE_PERS_NONE_NTL_NONE_PURCHASEPOWERHTTF|27.0105413392|0.00455796355215|845.57|23.0|0.0|0|5
206807239|BAN_DIGITALTRENDS_DIS_MBW_320X50_320X50_DCM_OV_OOS_BEH_NONE_PERS_NONE_NTL_NONE_BGRMOBPURCHASEPOWERPREMIUMTVINTENDERLEADERBOARD(PKGS0M)|79.2|0.00257153435083|696.76|66.0|0.0|3|8
212275400|BAN_PURCH_DIS_DSK_300X600_300X600_DCM_OV_PSBS_BEH_NONE_NONE_NONE_NTL_NONE_HALFPAGE(PM719J)|4593.6|8.95879734614e-05|20000.0|3828.0|0.0|2|7
212275403|BAN_PURCH_DIS_DSK_970X250_970X250_DCM_OV_PSBS_BEH_NONE_NONE_NONE_NTL_NONE_BILLBOARD(PM719K)|943.2|0.000123569618567|14500.0|786.0|0.0|2|7
202260690|BAN_ZIFFDAVIS_DIS_DSK_1X1_970X66_DCM_V_AOL_CXL_NONE_APURL_NONE_NTL_NONE_MAGNIFIERCREATIVE|175.2|5.78700214397e-05|14558.53|146.0|0.0|3|7
206227667|BAN_PANDORA_DIS_MBA_1X1_640X640_DCM_OV_OOL_BEH_NONE_PERS_NONE_NTL_NONE_M3554HHIBAN|964.8|0.00057267581917|3128.75|804.0|0.0|2|3
212414676|BAN_PANDORA_DIS_MBA_1X1_640X640_DCM_OV_PSBL_BEH_NONE_PERS_NONE_NTL_NONE_RESPONSIVEDISPLAYM3554STWHEE(PMCK1R)|5169.6|0.000315337355814|5682.04|4308.0|0.0|2|5
213323997|BAN_CNET_DIS_DSK_970X66_970X66_DCM_OV_PSBG_BEH_NONE_PERS_NONE_NTL_NONE_TVACTIVEBUYERS(PMPD9W)|178.8|0.000255965272796|7000.01|149.0|0.0|2|6
206227679|BAN_PANDORA_DIS_MBA_300X600_300X600_DCM_OV_OOL_BEH_NONE_PERS_NONE_NTL_NONE_DISPLAYM3554HEESTVACGSMP|166.8|0.000872386369679|2053.86|139.0|0.0|2|5
151300320|BAN_PANDORA_DIS_MOB_1X1_500X500_DCM_OV_QSA_DEMO_NONE_NONE_NONE_NTL_NONE_MOBHTTFTILE|1884.40520002|0.000707934792794|4527.7|1808.0|0.0|0|4
212319611|CSK_CNET_DIS_DSK_1X1_1600X1000_SS_V_PSBL_CXL_NONE_APURL_NONE_NTL_NONE_POWERBAR(PMCK0N)|5251.2|5.34039919248e-05|33551.04|4376.0|0.0|2|7
202260708|BAN_CNET_DIS_MOB_300X250_300X250_DCM_OV_AOL_BEH_NONE_PERS_NONE_NTL_NONE_HTTFHHITARGETING|79.2|0.00157042889945|811.04|66.0|0.0|3|6
206227685|BAN_PANDORA_DIS_MBA_1X1_640X640_DCM_OV_OOL_BEH_NONE_PERS_NONE_NTL_NONE_RESPONSIVEDISPLAYM3554ETATBAN|6465.6|0.000316192661515|5666.67|5388.0|0.0|2|5
151300326|BAN_PANDORA_DIS_MOB_300X250_300X250_DCM_OV_QSA_DEMO_NONE_NONE_NONE_NTL_NONE_MOBAUDIOHHIBAN|1257.6|0.000374280524091|4787.21|1048.0|0.0|2|7
151300328|BAN_PANDORA_DIS_MOB_1X1_640X640_DCM_OV_QSA_DEMO_NONE_NONE_NONE_NTL_NONE_MOBRESPONSEVIDHTTFBAN|4318.8|0.000450721013052|2656.62|3599.0|0.0|3|8
151300332|BAN_CBSSPORTS_DIS_MOB_300X250_300X250_DCM_V_QSA_CXL_NONE_APURL_NONE_NTL_NONE_EVENTDOMMOBILESTANDARDBANNER300X250|366.338731473|0.00278555127147|1086.79|360.0|0.0|0|8
202260717|BAN_YAHOO_DIS_DSK_728X90_728X90_DCM_OV_AOL_BEH_NONE_PERS_NONE_NTL_NONE_A3554AUDIENCE|26.4|0.00345710124395|360.07|22.0|0.0|3|6
206764271|BAN_PANDORA_DIS_MBA_300X600_300X600_DCM_OV_OOS_BEH_NONE_PERS_NONE_NTL_NONE_DISPLAYF3554HEESTVACGSMP(PKGS27)|36.4933104915|0.00752280009024|272.43|34.0|0.0|0|6
151300336|BAN_CBSSPORTS_DIS_DSK_970X90_970X90_DCM_OV_QSA_BEH_NONE_APURL_NONE_NTL_NONE_EVENTDOMHTTF125K970X90|328.8|0.000234949686714|2569.08|274.0|0.0|2|8
151300338|BAN_CBSSPORTS_DIS_MOB_300X250_300X250_DCM_V_QSA_CXL_NONE_APURL_NONE_NTL_NONE_HPTOMOBILESTANDARDBANNER300X250|1356.0|0.000170663751014|10498.77|1130.0|0.0|2|17
151300341|BAN_YAHOO_DIS_DSK_728X90_728X90_DCM_OV_QSA_DEMO_NONE_NONE_NONE_NTL_NONE_A3554YAHOOAUDIENCEDISPLAYDESK|12.0|0.00720883072578|194.59|10.0|0.0|3|7
151300342|BAN_YAHOO_DIS_DSK_970X250_970X250_DCM_V_QSA_CXL_NONE_APURL_NONE_NTL_NONE_A3554YAHOOSPORTSBILLBOARDDESK|4444.8|0.000203468592413|8079.72|3704.0|0.0|3|12
206227706|BAN_CNET_DIS_DSK_1X1_1920X192_DCM_V_OOL_CXL_NONE_APURL_NONE_NTL_NONE_FLEX1|13376.8673015|6.72522089264e-05|35000.0|12106.0|0.0|0|6
213324159|BAN_PANDORA_DIS_MBA_1X1_640X640_DCM_OV_PSBG_BEH_NONE_PERS_NONE_NTL_NONE_RESPONSIVEDISPLAYM3554HHI(PMPDCB)|5828.57329974|0.000272820181707|7421.34|5059.0|0.0|0|3
152556223|BAN_ZIFFDAVIS_DIS_DSK_300X250_300X250_DCM_V_MOS_CXL_NONE_APURL_NONE_NTL_NONE_PCMAG5DAYHDTVSECTIONROADBLOCK100SOV|193.2|0.000982473315393|833.33|161.0|0.0|3|7
206764286|BAN_CNET_DIS_MBW_320X50_320X50_DCM_OV_OOS_BEH_NONE_PERS_NONE_NTL_NONE_HTTFMOB(PKGS13)|46.8|0.00278578352958|514.38|39.0|0.0|2|6
206227712|BAN_CNET_DIS_DSK_970X66_970X66_DCM_OV_OOL_BEH_NONE_PERS_NONE_NTL_NONE_TVACTIVEBUYER2|26.4|0.000895879734614|2000.0|22.0|0.0|2|5
206764295|BAN_CNET_DIS_DSK_300X250_300X250_DCM_OV_OOS_BEH_NONE_PERS_NONE_NTL_NONE_HTTFDSK(PKGS10)|231.6|0.000207060267906|7004.49|193.0|0.0|2|8
202260744|BAN_PURCH_DIS_MOB_970X250_970X250_DCM_V_AOL_CXL_NONE_APURL_NONE_NTL_NONE_INMKTHTTF|608.493182857|0.000442517802666|10266.58|589.0|0.0|0|7
212377872|BAN_120SPORTS_DIS_DSK_728X90_728X90_DCM_V_PSBS_CXL_NONE_NONE_DBM_NTL_NONE_ROS(PM7173)|122.4|0.000595138431184|3010.66|102.0|0.0|2|6
212377875|BAN_120SPORTS_DIS_MOB_320X50_320X50_DCM_V_PSBS_CXL_NONE_NONE_DBM_NTL_NONE_ROS(PM7174)|789.6|0.000618152906167|2898.57|658.0|0.0|2|7
202257456|BAN_CNET_DIS_MOB_320X50_320X50_DCM_V_AOL_CXL_NONE_APURL_NONE_NTL_NONE_TVREVIEWS|23.0288194382|0.00417458614467|638.7|23.0|0.0|0|6
203786630|BAN_PANDORA_DIS_MBA_1X1_640X640_DCM_V_AQS_CXL_NONE_APURL_NONE_NTL_NONE_F3554HTTF|354.0|0.000710962776141|2320.5|295.0|0.0|2|4
153229020|BAN_CBSSPORTS_DIS_MOB_300X250_300X250_DCM_V_JOL_CXL_NONE_APURL_NONE_NTL_NONE_HPTAKEOVER|1230.0|0.000178588925126|10032.87|1025.0|0.0|2|10
202240301|BAN_DIGITALTRENDS_DIS_DSK_728X90_728X90_DCM_V_AOL_CXL_NONE_APURL_NONE_NTL_NONE_HTTVCOOLTRCHREVIEWS|5.16508257097|0.00349252108337|1325.14|5.0|0.0|0|5
202240307|BAN_ZIFFDAVIS_DIS_DSK_728X90_728X90_DCM_OV_AOL_BEH_NONE_PERS_NONE_NTL_NONE_VARBANAUDTVINTENDERSANDHTTF|91.2088029212|0.000581261077658|4327.37|91.0|0.0|0|6
212338057|BAN_120SPORTS_DIS_MOB_300X250_300X250_DCM_V_PSBS_CXL_NONE_NONE_DBM_NTL_NONE_ROS(PM7Y3T)|386.4|0.00110653664921|1619.25|322.0|0.0|2|7
202240319|BAN_PANDORA_DIS_MOB_1X1_640X640_DCM_V_AOL_CXL_NONE_APURL_NONE_NTL_NONE_M3554ENTERTAINBAN|442.8|0.000872471328852|2053.66|369.0|0.0|2|4
153229637|BAN_CNET_DIS_MOB_320X50_320X50_DCM_V_JOL_CXL_NONE_APURL_NONE_NTL_NONE_HOMEENTREVIEWMOBHHI|24.0|0.00367556165514|314.37|20.0|0.0|3|6
202260807|BAN_CNET_DIS_DSK_300X250_300X250_DCM_OV_AOL_BEH_NONE_PERS_NONE_NTL_NONE_TVACTIVEBUYER|86.4|0.000459658652482|2879.34|72.0|0.0|3|6
153229642|BAN_CNET_DIS_DSK_1X1_1800X150_DCM_V_JOL_CXL_NONE_APURL_NONE_NTL_NONE_FLEXDESK|2667.6|0.00036694358185|4017.3|2223.0|0.0|3|10
200730955|BAN_IGN_DIS_DSK_600X400_600X400_DCM_NONE_2CG_CXL_NONE_APURL_NONE_NTL_NONE_GAMESENTERTAINMENTTARGETEDINTERSTITIAL|202.672073302|0.00407187527947|1089.86|201.0|0.0|0|10
153229644|BAN_CNET_DIS_MOB_320X50_320X50_DCM_OV_JOL_BEH_NONE_PERS_NONE_NTL_NONE_TVACTIVEBUYERSMOB|10.120784938|0.0177079514598|112.65|10.0|0.0|0|14
153229645|BAN_CNET_DIS_MOB_300X250_300X250_DCM_OV_JOL_BEH_NONE_PERS_NONE_NTL_NONE_TVACTIVEBUYERSMOB|233.0|0.00111404764357|2365.14|233.0|0.0|1|14
200730958|BAN_IGN_DIS_DSK_300X600_300X600_DCM_NONE_2CG_CXL_NONE_APURL_NONE_NTL_NONE_GAMESENTERTAINMENTTARGETEDHALFPAGE|66.9494090285|0.00202282528898|1626.88|59.0|0.0|0|10
153229647|BAN_CNET_DIS_DSK_300X250_300X250_DCM_V_JOL_CXL_NONE_APURL_NONE_NTL_NONE_TVREVIEWDESKHHI|36.0|0.000697211132081|2527.07|36.0|0.0|1|8
152557904|BAN_CBSSPORTS_DIS_MOB_320X50_320X50_DCM_OV_MOS_BEH_NONE_PERS_NONE_NTL_NONE_EVENTDOMALLSPORTSHTTF125|1257.6|0.000386412845722|3014.68|1048.0|0.0|3|8
153229649|BAN_PANDORA_DIS_MOB_1X1_500X500_DCM_OV_JOL_DEMO_NONE_NONE_NONE_NTL_NONE_F3554AUDIOHTTFTILE|180.0|0.00594451462333|1754.39|150.0|0.0|2|7
153229650|BAN_PANDORA_DIS_MOB_1X1_500X500_DCM_OV_JOL_DEMO_NONE_NONE_NONE_NTL_NONE_F3554AUDIOHHITILE|178.8|0.00462903001362|1789.23|149.0|0.0|2|6
153229651|BAN_PANDORA_DIS_MOB_300X250_300X250_DCM_OV_JOL_DEMO_NONE_NONE_NONE_NTL_NONE_F3554AUDIOHHIBAN|320.4|0.00317799551499|1787.42|267.0|0.0|2|7
153229653|BAN_PANDORA_DIS_MOB_300X250_300X250_DCM_OV_JOL_DEMO_NONE_NONE_NONE_NTL_NONE_M3554ENT|894.0|0.00180971668678|893.58|745.0|0.0|2|8
153229654|BAN_DIGITALTRENDS_DIS_DSK_300X250_300X250_DCM_V_JOL_CXL_NONE_APURL_NONE_NTL_NONE_HTREVIEWS|48.0|0.000340347374959|3698.65|40.0|0.0|2|8
152557911|BAN_PANDORA_DIS_MOB_1X1_500X500_DCM_OV_MOS_DEMO_NONE_NONE_NONE_NTL_NONE_AUDIOHHITILE|751.2|0.000501292419516|3574.28|626.0|0.0|2|4
203786591|BAN_DIGITALTRENDS_DIS_MOB_320X50_320X50_DCM_V_AQS_CXL_NONE_APURL_NONE_NTL_NONE_TECHNEWSREVIEW|40.0000303395|0.00269624115222|1033.07|40.0|0.0|0|6
203323751|BAN_CNET_DIS_DSK_1X1_1800X150_DCM_V_AOS_CXL_NONE_APURL_NONE_NTL_NONE_FLEXDESKTOP|9744.0|6.90482951566e-05|19412.41|8120.0|0.0|3|7
213324138|BAN_120SPORTS_DIS_MOB_320X50_320X50_DCM_V_PSBG_CXL_NONE_NONE_NONE_NTL_NONE_ROS(PMPD9M)|471.6|0.000692721760348|2586.55|393.0|0.0|2|6
202260843|BAN_PANDORA_DIS_MOB_1X1_640X640_DCM_V_AOL_CXL_NONE_APURL_NONE_NTL_NONE_F3554HTTFBAN|270.0|0.00132321059228|1354.1|225.0|0.0|2|4
206307048|BAN_PANDORA_DIS_MBA_1X1_640X640_DCM_OV_OOL_BEH_NONE_PERS_NONE_NTL_NONE_M3554HEESTVACGSMPBAN|692.4|0.000561041657684|3193.63|577.0|0.0|2|3
203786612|BAN_ZIFFDAVIS_DIS_TAB_160X600_160X600_DCM_OV_AQS_BEH_NONE_PERS_NONE_NTL_NONE_TOOBANAUDTVINTENDERSANDHTTFTBAVAR|56.4|0.00290311923038|420.6|47.0|0.0|3|7
203786615|BAN_PURCH_DIS_DSK_300X600_300X600_DCM_V_AQS_CXL_NONE_APURL_NONE_NTL_NONE_TVROADBLOCK|2358.0|0.000111984966741|16000.0|1965.0|0.0|2|8
203786621|BAN_PANDORA_DIS_MBA_1X1_640X640_DCM_V_AQS_CXL_NONE_APURL_NONE_NTL_NONE_M3554ENTERTAIN|582.0|0.000510741977601|3508.15|485.0|0.0|2|4
212318591|BAN_CNET_DIS_MBW_320X50_320X50_DCM_OV_PSBL_BEH_NONE_PERS_NONE_NTL_NONE_TVACTIVEBUYERS(PMCK09)|278.4|0.0022265072809|804.74|232.0|0.0|2|7
152557952|BAN_CNET_DIS_MOB_320X50_320X50_DCM_V_MOS_CXL_NONE_APURL_NONE_NTL_NONE_HOMEENTREVIEWMOB|47.2341770481|0.00273607439534|1057.63|47.0|0.0|0|7
203317636|BAN_PANDORA_DIS_MOB_1X1_640X640_DCM_V_AOS_DEMO_NONE_APURL_NONE_NTL_NONE_F3554HHI|172.8|0.0016588061557|1080.15|144.0|0.0|2|3
152557958|BAN_CNET_DIS_DSK_970X66_970X66_DCM_V_MOS_CXL_NONE_APURL_NONE_NTL_NONE_TVBESTLISTS|114.0|0.000540703664574|2806.2|95.0|0.0|3|8
212318600|BAN_CNET_DIS_MBW_300X250_300X250_DCM_OV_PSBL_BEH_NONE_PERS_NONE_NTL_NONE_MEDIASTREAMERSACTIVEBUYERS(PMCK0D)|178.8|0.001010860006|1772.51|149.0|0.0|2|7
200731018|BAN_WOVEN_DIS_DSK_300X250_300X250_DCM_NONE_2CG_CXL_NONE_APURL_NONE_NTL_NONE_DSKUPROXXSTREAMINGFUSION|16.8848262034|0.00125357898089|2500.0|16.0|0.0|0|5
